USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
486010,99999,199905160230,200,2,***,276,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,84,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160300,140,3,***,276,BKN,9,3,2,5.6,5,**,**,**,**,**,**,**,9,86,78,1009.9,29.83,1009.5,***,***,*****,*****,*****,*****,**
486010,99999,199905160330,220,9,***,276,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,86,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160430,220,9,***,722,***,*,*,*,****,0,**,**,**,**,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160530,270,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160600,290,7,***,276,BKN,9,3,2,6.2,5,**,**,**,**,**,**,**,9,87,77,1008.7,29.8,1008.3,***,***,*****,*****,*****,*****,**
486010,99999,199905160630,270,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160730,270,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160830,270,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905160900,30,5,***,276,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,84,76,1006.7,29.8,1006.3,***,***,*****,*****,*****,*****,**
486010,99999,199905160930,270,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161030,290,6,***,256,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,75,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161200,10,5,***,256,BKN,9,3,8,6.2,21,**,**,**,**,**,**,**,6,79,76,1008.2,29.71,1007.8,88,***,*****,*****,*****,*****,**
486010,99999,199905161230,40,5,***,256,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161330,30,7,***,256,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161500,30,6,***,138,BKN,5,3,8,7.5,**,**,**,**,**,**,**,**,*,78,75,1010.3,*****,1009.9,***,***,*****,*****,*****,*****,**
486010,99999,199905161530,10,6,***,256,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161630,30,3,***,266,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,77,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161730,10,3,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905161800,350,2,***,266,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,9,77,76,1009.7,29.8,1009.3,***,***,*****,*****,*****,*****,**
486010,99999,199905161830,340,3,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905162230,330,3,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170000,330,3,***,148,BKN,8,3,2,5.6,5,**,**,**,**,**,**,**,2,77,74,1008.3,*****,1007.9,***,76,*****,*****,*****,*****,**
486010,99999,199905170030,350,3,***,138,BKN,*,*,*,5.6,5,**,**,**,**,**,**,**,*,79,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170130,360,2,***,138,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,82,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170230,70,2,***,138,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,84,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170330,150,7,***,138,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,86,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170430,190,8,***,138,BKN,*,*,*,5.6,5,**,**,**,**,**,**,**,*,86,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170530,190,8,***,138,BKN,*,*,*,5.6,5,**,**,**,**,**,**,**,*,86,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170600,200,9,***,138,BKN,2,3,1,7.5,5,**,**,**,**,**,**,**,2,88,78,1006.4,29.77,1007,***,***,*****,*****,*****,*****,**
486010,99999,199905170630,220,10,***,345,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,77,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170730,250,11,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,77,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170830,250,8,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,77,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905170900,230,11,***,276,BKN,9,3,1,7.5,5,**,**,**,**,**,**,**,2,88,77,1006.2,29.71,1005.8,***,***,*****,*****,*****,*****,**
486010,99999,199905170930,220,10,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,77,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171030,220,9,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,86,77,******,29.68,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171130,210,9,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,86,79,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171200,210,8,***,276,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,85,77,1006.6,29.71,1006.2,89,***,*****,*****,*****,*****,**
486010,99999,199905171230,210,7,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171330,210,8,***,722,***,*,*,*,7,0,**,**,**,**,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171430,230,7,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171500,210,5,***,276,BKN,5,3,2,7.5,0,**,**,**,**,**,**,**,*,83,77,1009,29.77,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199905171530,240,3,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171630,280,1,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171830,250,2,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905171930,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,81,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905172030,***,***,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,81,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905172100,360,2,***,276,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,9,80,77,1007.4,29.74,1007,***,***,*****,*****,*****,*****,**
486010,99999,199905172130,***,0,***,266,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,81,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905172230,***,0,***,266,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,81,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905172330,280,3,***,23,BKN,*,*,*,3.8,95,80,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180000,260,3,***,23,OVC,9,3,8,4.4,95,80,**,**,**,**,**,**,9,76,75,1009.1,29.8,1008.7,***,76,*****,*****,*****,*****,**
486010,99999,199905180030,***,0,***,256,BKN,*,*,*,4.4,95,81,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180130,50,6,***,256,BKN,*,*,*,5,61,**,**,**,**,**,**,**,*,77,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180230,***,0,***,256,BKN,*,*,*,5,95,80,**,**,**,**,**,**,*,79,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180300,350,3,***,256,OVC,9,3,8,5.6,95,80,**,**,**,**,**,**,9,80,77,1010.6,29.83,1010.2,***,***,*****,*****,*****,*****,**
486010,99999,199905180330,30,3,***,256,OVC,*,*,*,5.6,95,80,**,**,**,**,**,**,*,81,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180430,290,3,***,256,OVC,*,*,*,5.6,17,**,**,**,**,**,**,**,*,82,79,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180530,220,3,***,25,OVC,*,*,*,5.6,95,80,**,**,**,**,**,**,*,81,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180600,250,3,***,25,***,9,4,7,6.2,95,91,80,**,**,**,**,**,9,81,76,1010,29.83,1009.6,***,***,*****,*****,*****,*****,**
486010,99999,199905180630,290,3,***,23,OVC,*,*,*,7,61,0,**,**,**,**,**,**,*,****,****,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905180900,***,0,***,138,BKN,9,5,7,7.5,5,**,**,**,**,**,**,**,6,83,75,1007.3,*****,1006.9,***,***,*****,*****,*****,*****,**
486010,99999,199905181030,***,0,***,256,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,81,79,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181130,***,0,***,256,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,81,79,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181200,340,2,***,256,BKN,5,3,8,7.5,5,1,**,**,**,**,**,**,6,80,78,1008.9,29.77,1008.5,85,***,*****,*****,*****,*****,**
486010,99999,199905181230,10,5,***,256,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,81,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181430,***,0,***,256,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181500,***,0,***,256,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,79,77,1010.8,29.83,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199905181530,***,0,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181630,***,0,***,722,***,*,*,*,7,0,**,**,**,**,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181730,***,0,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181800,310,3,***,266,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,77,75,1010.1,29.83,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199905181830,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905181930,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905182100,***,0,***,276,BKN,9,4,1,7.5,17,**,**,**,**,**,**,**,2,76,75,1008.5,29.77,1008.1,***,***,*****,*****,*****,*****,**
486010,99999,199905182130,***,0,***,276,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,77,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905182230,***,0,***,276,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,77,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190000,140,7,***,276,BKN,9,3,2,5.6,29,17,**,**,**,**,**,**,9,79,76,1009.7,29.77,1009.3,***,76,*****,*****,*****,*****,**
486010,99999,199905190130,120,5,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,82,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190230,140,9,***,276,BKN,*,*,*,5.6,5,**,**,**,**,**,**,**,*,84,79,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190300,160,7,***,276,BKN,2,4,2,5.6,5,**,**,**,**,**,**,**,2,84,79,1010.6,29.83,1010.2,***,***,*****,*****,*****,*****,**
486010,99999,199905190330,180,11,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,84,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190430,210,9,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,84,79,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190530,180,10,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,86,79,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190600,220,8,***,276,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,86,79,1008.8,29.8,1008.4,***,***,*****,*****,*****,*****,**
486010,99999,199905190730,210,8,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,86,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905190900,200,8,***,276,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,86,76,1006.7,29.74,1006.3,***,***,*****,*****,*****,*****,**
486010,99999,199905190930,200,9,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,77,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191030,210,8,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,75,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191130,190,9,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191200,200,9,***,266,BKN,5,4,2,7.5,5,**,**,**,**,**,**,**,2,83,76,1008.2,29.74,1007.8,87,***,*****,*****,*****,*****,**
486010,99999,199905191230,240,5,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191430,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191500,***,0,***,276,BKN,5,4,2,7.5,0,**,**,**,**,**,**,**,*,81,76,1010,29.8,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199905191530,310,2,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,81,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191630,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,81,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191800,330,3,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,79,76,1009.4,*****,1009,***,***,*****,*****,*****,*****,**
486010,99999,199905191830,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905191930,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905192030,350,1,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905192130,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905192230,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905192330,350,1,***,256,BKN,*,*,*,4.4,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200000,***,0,***,256,BKN,1,3,8,4.4,5,**,**,**,**,**,**,**,2,79,77,1009.3,29.8,1009,***,77,*****,*****,*****,*****,**
486010,99999,199905200030,***,0,***,266,BKN,*,*,*,4.4,5,**,**,**,**,**,**,**,*,81,79,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200130,180,3,***,266,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,84,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200230,180,3,***,266,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,84,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200300,140,7,***,266,BKN,1,4,2,6.2,5,**,**,**,**,**,**,**,2,89,74,1010.1,29.83,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199905200330,160,8,***,266,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200430,210,8,***,266,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200530,220,8,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,88,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200600,220,8,***,276,BKN,9,4,2,6.2,5,**,**,**,**,**,**,**,2,88,77,1008.7,29.8,1008.3,***,***,*****,*****,*****,*****,**
486010,99999,199905200630,210,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200730,210,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200830,210,7,***,266,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,88,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905200900,240,7,***,266,BKN,9,3,2,5,5,**,**,**,**,**,**,**,2,87,77,1006.9,29.74,1006.5,***,***,*****,*****,*****,*****,**
486010,99999,199905200930,250,8,***,266,BKN,*,*,*,5,5,**,**,**,**,**,**,**,*,86,75,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201030,280,3,***,266,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,84,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201200,***,0,***,266,BKN,9,3,2,5.6,29,17,**,**,**,**,**,**,9,83,77,1008.1,29.77,1007.7,89,***,*****,*****,*****,*****,**
486010,99999,199905201500,***,0,***,256,BKN,9,3,8,7.5,65,17,**,**,**,**,**,**,9,79,77,1010.1,29.83,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199905201530,***,0,***,256,BKN,*,*,*,7,17,**,**,**,**,**,**,**,*,79,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201630,***,0,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201730,20,2,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201800,20,5,***,276,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,9,79,77,1009.6,29.8,1009.2,***,***,*****,*****,*****,*****,**
486010,99999,199905201830,20,2,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905201930,20,2,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905202100,30,2,***,138,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,9,78,76,1008.5,*****,1008.1,***,***,*****,*****,*****,*****,**
486010,99999,199905202230,***,0,***,276,BKN,*,*,*,5.6,17,**,**,**,**,**,**,**,*,79,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210000,360,3,***,25,BKN,9,3,8,4.4,95,**,**,**,**,**,**,**,9,73,72,1010.6,*****,1010.2,***,73,*****,*****,*****,*****,**
486010,99999,199905210030,***,0,***,276,BKN,*,*,*,5.6,17,**,**,**,**,**,**,**,*,79,75,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210130,***,0,***,266,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210300,180,2,***,138,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,9,83,76,1010.8,29.83,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199905210330,190,2,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,84,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210430,250,2,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,86,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210600,190,7,***,276,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,9,87,77,1008.6,29.8,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199905210630,220,7,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210730,210,8,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905210900,220,10,***,276,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,85,76,******,29.71,1006.5,***,***,*****,*****,*****,*****,**
486010,99999,199905210930,220,7,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,84,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211030,250,5,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,84,77,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211130,***,0,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,82,77,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211200,***,0,***,276,BKN,6,3,2,7.5,5,**,**,**,**,**,**,**,*,82,77,1008.4,29.77,1008,88,***,*****,*****,*****,*****,**
486010,99999,199905211230,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211330,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211430,120,5,***,266,BKN,*,*,*,7,61,**,**,**,**,**,**,**,*,82,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211500,100,6,***,266,BKN,5,3,2,7.5,61,21,**,**,**,**,**,**,6,82,77,1010.1,29.8,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199905211530,40,7,***,266,BKN,*,*,*,7,61,**,**,**,**,**,**,**,*,82,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211800,10,3,***,266,BKN,5,3,8,6.2,5,**,**,**,**,**,**,**,6,81,77,1009.2,29.8,1008.8,***,***,*****,*****,*****,*****,**
486010,99999,199905211830,310,1,***,266,BKN,*,*,*,7,61,**,**,**,**,**,**,**,*,81,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905211930,310,1,***,266,BKN,*,*,*,7,61,**,**,**,**,**,**,**,*,81,77,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905212030,***,0,***,25,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,79,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905212100,***,0,***,25,BKN,9,3,2,6.2,21,**,**,**,**,**,**,**,6,78,75,1007.8,29.77,1007.4,***,***,*****,*****,*****,*****,**
486010,99999,199905212130,***,0,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,77,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905212230,***,0,***,138,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,****,****,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220000,10,2,***,138,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,6,78,74,1010.3,29.8,1009.9,***,77,*****,*****,*****,*****,**
486010,99999,199905220030,330,1,***,138,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,79,75,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220130,40,3,***,138,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,****,****,******,*****,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220230,90,3,***,138,BKN,*,*,*,5.6,0,**,**,**,**,**,**,**,*,86,77,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220330,180,3,***,138,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,73,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220430,160,5,***,138,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,72,******,29.83,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220530,190,5,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,73,******,29.8,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220600,200,8,***,276,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,88,74,******,29.8,1008.7,***,***,*****,*****,*****,*****,**
486010,99999,199905220630,210,7,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220730,200,10,***,138,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,88,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905220900,220,8,***,138,BKN,9,5,2,7.5,5,**,**,**,**,**,**,**,2,86,75,1006.8,*****,1006.4,***,***,*****,*****,*****,*****,**
486010,99999,199905220930,210,9,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,86,75,******,29.71,******,***,***,*****,*****,*****,*****,**
486010,99999,199905221030,230,5,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,86,75,******,29.74,******,***,***,*****,*****,*****,*****,**
486010,99999,199905221130,250,3,***,276,BKN,*,*,*,7,5,**,**,**,**,**,**,**,*,84,75,******,29.77,******,***,***,*****,*****,*****,*****,**
486010,99999,199905221200,270,2,***,276,BKN,1,3,2,7.5,5,**,**,**,**,**,**,**,2,84,76,1008.6,29.77,1008.2,89,***,*****,*****,*****,*****,**
486010,99999,199905221230,270,1,***,276,BKN,*,*,*,7,0,**,**,**,**,**,**,**,*,82,75,******,29.8,******,***,***,*****,*****,*****,*****,**
